"Multiplier:","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000","1000000"
"Currency:","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD","USD"
"Unique Identifier:","H8/H8/B1001NLGD","H8/H8/B1002NLGD","H8/H8/B1003NLGD","H8/H8/B1301NLGD","H8/H8/B1302NLGD","H8/H8/B1011NLGD","H8/H8/B1303NLGD","H8/H8/B1304NLGD","H8/H8/B1020NLGD","H8/H8/B1023NLGD","H8/H8/B1026NLGD","H8/H8/B1221NLGD","H8/H8/B1027NLGD","H8/H8/B1220NLGD","H8/H8/B3219NLGD","H8/H8/B1215NLGD","H8/H8/B1216NLGD","H8/H8/B1217NLGD","H8/H8/B1218NLGD","H8/H8/B1029NLGD","H8/H8/B1247NLGD","H8/H8/B3248NLGD","H8/H8/B1243NLGD","H8/H8/B1245NLGD","H8/H8/B3305NLGD","H8/H8/B1030NLGD","H8/H8/B1310NLGD","H8/H8/B1043NLGD","H8/H8/B1048NLGD","H8/H8/B3092NLGD","H8/H8/B1047NLGD","H8/H8/B3053NLGD","H8/H8/B1151NLGD","H8/H8/B1058NLGD","H8/H8/B1072NLGD","H8/H8/B1110NLGD","H8/H8/B3094NLGD","H8/H8/B1100NLGD","H8/H8/B3095NLGD","H8/H8/B1152NLGD","H8/H8/B1091NLGD"
"Time Period","B1001NLGD","B1002NLGD","B1003NLGD","B1301NLGD","B1302NLGD","B1011NLGD","B1303NLGD","B1304NLGD","B1020NLGD","B1023NLGD","B1026NLGD","B1221NLGD","B1027NLGD","B1220NLGD","B3219NLGD","B1215NLGD","B1216NLGD","B1217NLGD","B1218NLGD","B1029NLGD","B1247NLGD","B3248NLGD","B1243NLGD","B1245NLGD","B3305NLGD","B1030NLGD","B1310NLGD","B1043NLGD","B1048NLGD","B3092NLGD","B1047NLGD","B3053NLGD","B1151NLGD","B1058NLGD","B1072NLGD","B1110NLGD","B3094NLGD","B1100NLGD","B3095NLGD","B1152NLGD","B1091NLGD"
1986-10-15,1481371.2,294248.9,162057.5,,,132191.4,,,1187122.3,373994.6,365478.9,,,,,,,,,292590.7,,,,,155058.1,,,24205.2,218092.6,,24893.4,119710.8,1953291.7,1473950.1,216556.4,1257393.7,273338.0,,46936.6,1755830.2,197461.5
1986-10-22,1482295.5,294307.6,162752.7,,,131554.9,,,1187987.8,374278.6,367441.8,,,,,,,,,293276.8,,,,,152990.5,,,24297.1,191000.5,,24886.8,113831.1,1910694.1,1426439.8,215112.8,1211327.0,278069.0,,57311.4,1726512.7,184181.4
1986-10-29,1481759.2,296872.2,165629.4,,,131242.8,,,1184887.0,372733.2,367050.8,,,,,,,,,293612.9,,,,,151490.1,,,24319.4,184311.7,,24901.5,112558.8,1897757.8,1425279.6,214137.6,1211142.1,269925.3,,46205.1,1704545.6,193212.3
1986-11-05,1489511.1,298861.0,168004.2,,,130856.8,,,1190650.0,377181.9,367969.6,,,,,,,,,293878.1,,,,,151620.4,,,24719.9,195543.1,,25701.1,117843.1,1942540.5,1458120.5,215745.8,1242374.7,277078.6,,49887.8,1744502.8,198037.8
1986-11-12,1494960.0,299771.7,168441.5,,,131330.2,,,1195188.3,378517.7,369117.9,,,,,,,,,294284.0,,,,,153268.6,,,24744.7,217777.8,,25767.6,115044.4,1961805.4,1476729.8,216246.7,1260483.1,280491.4,,51986.3,1769469.5,192335.9
1986-11-19,1496742.1,299738.1,169347.2,,,130390.9,,,1197004.1,379159.3,370091.9,,,,,,,,,294508.0,,,,,153244.9,,,24804.6,202913.3,,26131.1,107256.0,1943895.2,1449857.0,214780.4,1235076.6,287168.6,,53244.9,1754256.9,189638.3
1986-11-26,1506355.6,302374.5,170966.3,,,131408.2,,,1203981.0,379443.8,371018.3,,,,,,,,,295271.1,,,,,158247.9,,,24926.4,205739.5,,27553.0,108939.0,1955063.2,1468191.6,215035.6,1253156.0,283554.7,,58950.8,1770347.1,184716.1
1986-12-03,1513784.0,305626.0,174928.6,,,130697.4,,,1208158.0,382783.6,372973.4,,,,,,,,,296194.9,,,,,156206.1,,,25247.1,203122.3,,26972.2,110289.1,1971074.0,1478981.0,215252.5,1263728.5,290580.2,,50534.5,1776642.6,194431.4
1986-12-10,1509099.5,303365.2,173582.5,,,129782.7,,,1205734.3,382720.0,374316.5,,,,,,,,,296987.4,,,,,151710.4,,,25278.1,197741.3,,26274.6,106735.7,1952797.4,1470652.2,215124.4,1255527.8,282557.9,,61868.5,1773736.8,179060.6
1986-12-17,1518633.9,302208.6,172237.2,,,129971.4,,,1216425.3,386155.9,376662.1,,,,,,,,,298578.1,,,,,155029.2,,,25300.9,210467.4,,27100.1,107788.4,1976035.3,1482105.9,214697.5,1267408.3,296140.1,,45876.8,1781918.2,194117.1
1986-12-24,1539159.2,305106.2,174206.7,,,130899.4,,,1234053.0,394503.9,379362.0,,,,,,,,,300269.0,,,,,159918.0,,,25153.2,209303.3,,30315.6,108325.9,1992837.5,1498174.9,217156.5,1281018.4,292579.4,,56577.4,1806100.2,186737.3
1986-12-31,1559151.3,303678.3,172922.4,,,130755.9,,,1255473.0,408220.0,385595.1,,,,,,,,,300899.1,,,,,160758.9,,,25188.9,248745.3,,30563.1,118431.1,2060176.7,1560743.8,219899.2,1340844.6,293568.1,,68356.0,1879650.0,180526.7
1987-01-07,1545300.6,303461.0,175784.6,,,127676.4,,,1241839.6,402043.7,385544.3,,,,,,,,,300094.4,,,,,154157.2,,,25488.1,207398.2,,29931.3,110958.7,2014342.5,1507725.7,217667.8,1290057.9,307172.9,,48733.1,1820424.7,193917.8
1987-01-14,1537130.0,302977.8,175959.0,,,127018.8,,,1234152.2,396922.5,386676.2,,,,,,,,,299227.2,,,,,151326.3,,,25551.3,205750.2,,30346.7,108471.7,1999211.0,1485474.6,217749.8,1267724.9,308880.5,,52087.0,1808706.7,190504.4
1987-01-21,1537877.3,303630.7,177320.1,,,126310.7,,,1234246.6,395194.0,387306.3,,,,,,,,,298370.4,,,,,153375.9,,,25549.2,211187.6,,30649.5,111051.4,2000164.6,1489787.8,217902.4,1271885.4,304486.8,,61625.8,1819879.7,180284.9
1987-01-28,1536477.1,303283.5,176262.5,,,127021.0,,,1233193.6,396255.5,387376.9,,,,,,,,,297977.6,,,,,151583.5,,,25565.0,197375.5,,29875.3,111056.8,1985603.2,1467351.0,217981.9,1249369.0,310076.8,,51464.1,1793290.6,192312.6
1987-02-04,1536130.7,304485.1,177084.6,,,127400.5,,,1231645.6,397868.1,388417.7,,,,,,,,,296978.1,,,,,148381.7,,,25897.9,199661.6,,28979.4,115061.2,1992849.2,1482266.1,218630.6,1263635.4,302239.3,,44598.5,1791861.4,200987.8
1987-02-11,1533949.2,304193.7,176894.8,,,127299.0,,,1229755.5,396671.7,389465.8,,,,,,,,,296076.9,,,,,147541.1,,,26042.3,187389.3,,29594.5,114459.0,1978059.2,1461363.8,219011.2,1242352.6,309087.6,,36152.6,1770925.3,207133.8
1987-02-18,1537794.3,306053.2,178616.7,,,127436.5,,,1231741.1,395816.9,390444.7,,,,,,,,,295614.1,,,,,149865.5,,,26057.8,214853.5,,29856.7,117444.3,2004219.6,1489196.5,219446.5,1269750.0,307306.1,,59479.0,1820709.3,183510.3
1987-02-25,1537161.5,307247.5,180100.3,,,127147.2,,,1229913.9,394907.8,390318.3,,,,,,,,,295966.7,,,,,148721.1,,,26108.0,188136.5,,30026.4,117720.9,1976218.9,1462822.8,220080.3,1242742.5,303502.1,,61044.6,1792686.7,183532.2
1987-03-04,1540306.1,307201.6,179984.2,,,127217.4,,,1233104.5,395960.5,392060.8,,,,,,,,,295011.4,,,,,150071.8,,,26393.5,198425.7,,29998.2,122297.3,2000760.4,1487595.6,221169.8,1266425.8,299435.4,,64423.0,1814592.5,186167.9
1987-03-11,1535060.2,305623.8,178586.0,,,127037.8,,,1229436.4,395007.1,393595.4,,,,,,,,,294360.7,,,,,146473.1,,,26451.0,196996.6,,29750.4,120751.8,1991782.1,1476774.5,220999.3,1255775.2,295627.8,,62842.2,1804502.1,187280.0
1987-03-18,1538439.8,304083.0,177407.4,,,126675.6,,,1234356.8,396284.9,395591.6,,,,,,,,,294429.4,,,,,148051.0,,,26490.0,194200.2,,30670.0,123122.4,1985431.6,1476677.5,221428.3,1255249.3,293278.3,,65712.5,1804329.8,181101.8
1987-03-25,1536819.5,304437.4,177481.8,,,126955.6,,,1232382.1,395347.6,396149.3,,,,,,,,,294580.6,,,,,146304.5,,,26462.1,185773.5,,30170.0,122224.6,1970375.7,1462892.6,220970.6,1241922.1,289398.8,,57289.2,1780981.0,189394.8
1987-04-01,1544768.1,304290.1,177543.5,,,126746.6,,,1240478.0,394576.3,399325.8,,,,,,,,,294495.2,,,,,152080.6,,,26268.9,210228.1,,31550.8,127235.4,2022357.8,1512642.7,221819.3,1290823.4,289008.2,,58430.7,1827760.3,194597.5
1987-04-08,1543780.9,304394.9,177636.9,,,126758.1,,,1239386.0,394282.8,400022.2,,,,,,,,,294673.5,,,,,150407.5,,,26360.9,194166.0,,32475.2,124975.7,2004762.2,1489700.6,222216.4,1267484.2,296119.5,,41375.0,1793828.7,210933.4
1987-04-15,1556747.1,306291.7,178408.9,,,127882.7,,,1250455.4,396663.1,402056.2,,,,,,,,,295836.4,,,,,155899.7,,,26416.4,215026.3,,32119.4,125457.6,2042600.0,1535200.5,222478.6,1312721.9,287771.5,,40013.3,1831283.9,211316.1
1987-04-22,1556146.7,305715.4,176915.3,,,128800.1,,,1250431.3,395890.7,402484.6,,,,,,,,,296605.4,,,,,155450.6,,,26330.0,201238.4,,32687.1,123258.8,2019832.8,1490924.9,221722.1,1269202.8,304791.2,,54292.7,1818961.6,200871.1
1987-04-29,1556803.3,307335.6,177476.1,,,129859.5,,,1249467.7,393614.0,403554.1,,,,,,,,,296777.6,,,,,155522.0,,,26292.6,190601.0,,33505.7,124133.6,1999247.5,1476638.9,222627.5,1254011.4,297207.9,,64529.4,1809341.4,189906.1
1987-05-06,1557210.9,307974.6,178192.9,,,129781.7,,,1249236.4,395161.7,404814.3,,,,,,,,,296429.0,,,,,152831.3,,,26485.1,190402.6,,32985.7,123755.7,2009907.8,1481617.3,223152.4,1258464.9,306265.7,,52303.4,1810829.7,199078.1
1987-05-13,1554559.8,306782.5,177282.8,,,129499.8,,,1247777.3,394026.7,407193.1,,,,,,,,,296525.8,,,,,150031.7,,,26590.1,190388.9,,32943.7,122947.8,1993974.7,1469885.5,223354.9,1246530.6,301807.9,,55730.6,1799064.1,194910.6
1987-05-20,1561627.7,307394.4,178616.5,,,128777.9,,,1254233.4,397473.4,409061.9,,,,,,,,,296806.3,,,,,150891.8,,,26732.9,184352.4,,32348.4,120292.8,2001083.5,1482753.8,225473.7,1257280.0,299032.6,,47747.2,1801602.5,199480.9
1987-05-27,1556880.8,306816.3,178053.6,,,128762.7,,,1250064.6,395775.4,408992.0,,,,,,,,,296613.5,,,,,148683.6,,,28339.5,208918.0,,33210.7,125439.4,2021289.5,1492185.5,227454.4,1264731.2,304376.5,,59581.0,1827819.6,193469.9
1987-06-03,1562570.4,307569.3,178864.5,,,128704.7,,,1255001.2,396228.6,411293.7,,,,,,,,,296698.5,,,,,150780.3,,,32029.8,200256.3,,31870.5,124704.4,2026835.4,1505999.2,229043.1,1276956.0,297791.8,,44469.3,1821743.6,205091.9
1987-06-10,1559269.7,306456.0,177823.0,,,128633.0,,,1252813.7,394893.9,412589.5,,,,,,,,,296151.9,,,,,149178.4,,,32004.9,192247.6,,31506.0,119907.4,2001156.4,1491412.9,228355.6,1263057.2,289771.7,,57380.9,1813727.7,187428.7
1987-06-17,1563771.6,306662.5,177678.1,,,128984.4,,,1257109.1,394047.8,417261.2,,22053.2,,,,,,,295179.9,,,,,150620.2,,,34347.3,195434.3,,30978.6,121228.8,2003642.3,1495103.0,228023.5,1267079.5,295044.4,,35657.6,1800463.7,203178.6
1987-06-24,1558952.2,304828.1,175816.9,,,129011.2,,,1254124.2,392101.7,417617.7,,22422.0,,,,,,,295931.3,,,,,148473.4,,,35394.4,193564.9,,29929.3,122681.3,1991046.4,1480104.8,228090.9,1252013.9,295493.6,,56800.7,1807925.7,183120.7
1987-07-01,1557965.4,303199.3,175157.0,,,128042.3,,,1254766.1,392783.3,418781.2,,22907.0,,,,,,,292061.0,,,,,151140.6,,,42759.0,217399.5,,31905.3,129262.9,2033135.5,1532677.6,226757.2,1305920.4,290839.2,,45317.7,1843073.8,190061.7
1987-07-08,1561123.0,305432.7,177519.3,,,127913.4,,,1255690.3,390970.5,420476.3,,23127.7,,,,,,,295577.8,,,,,148665.6,,,42649.9,187595.3,,32030.8,124314.5,1994872.8,1496781.0,228920.6,1267860.4,291078.7,,41069.9,1804239.7,190633.1
1987-07-15,1563892.9,308659.8,180624.1,,,128035.7,,,1255233.1,389944.2,422206.9,,23451.1,,,,,,,296114.5,,,,,146967.5,,,42730.2,199955.7,,32462.7,126912.2,2013924.2,1514784.4,229401.5,1285382.9,291413.0,,54202.3,1835480.8,178443.4
1987-07-22,1559621.6,309149.6,181063.0,,,128086.6,,,1250472.0,387472.9,422312.2,,23643.3,,,,,,,296272.1,,,,,144414.7,,,42823.5,184765.5,,31708.0,123496.7,1977862.9,1480443.3,228220.8,1252222.5,289918.0,,53996.0,1801436.9,176426.1
1987-07-29,1562059.3,309393.1,180719.6,,,128673.5,,,1252666.1,385396.8,424629.9,,23916.4,,,,,,,297277.5,,,,,145361.9,,,42823.0,186175.8,,32054.0,121345.6,1980739.9,1481251.8,228492.6,1252759.2,287286.9,,49547.3,1798998.0,181741.9
1987-08-05,1567880.8,313877.0,185483.9,,,128393.0,,,1254003.9,385567.6,425273.1,,24155.1,,,,,,,297827.0,,,,,145336.1,,,43036.6,192220.8,,32817.1,123522.2,2005488.2,1505287.1,229890.6,1275396.5,288251.8,,44926.4,1817125.5,188362.7
1987-08-12,1569005.5,312342.3,183762.3,,,128580.0,,,1256663.2,386062.8,426847.2,,24433.7,,,,,,,298745.3,,,,,145007.8,,,43009.7,185392.9,,32874.8,123027.2,1997728.4,1492571.3,229246.3,1263325.1,290837.4,,47470.8,1813241.1,184487.3
1987-08-19,1571222.7,314097.3,185146.5,,,128950.8,,,1257125.4,385249.7,428487.3,,24666.2,,,,,,,299629.5,,,,,143758.8,,,43046.6,186054.4,,32765.6,124737.4,1999203.5,1492159.2,229320.1,1262839.1,291326.4,,40353.7,1807005.6,192197.9
1987-08-26,1569220.3,310898.2,181606.2,,,129292.0,,,1258322.1,384754.5,428976.8,,24923.9,,,,,,,299990.2,,,,,144600.7,,,43097.8,185564.1,,32735.1,124658.9,1998753.1,1481090.0,229240.6,1251849.4,300142.5,,34293.6,1801145.7,197607.4
1987-09-02,1576122.0,312915.5,183076.8,,,129838.7,,,1263206.5,385672.6,429689.5,,25194.7,,,,,,,301108.0,,,,,146736.4,,,43259.5,189513.9,,33026.8,126308.6,2011085.3,1505806.8,230478.7,1275328.1,287049.0,,47321.3,1827305.0,183780.3
1987-09-09,1581354.0,316318.0,185686.3,,,130631.7,,,1265036.0,385296.9,430762.5,,25640.6,,,,,,,302190.3,,,,,146786.2,,,43342.5,202848.0,,33636.3,129402.3,2038024.1,1512341.6,230507.3,1281834.2,300009.9,,32484.1,1831601.8,206422.3
1987-09-16,1586303.5,314225.7,184389.5,,,129836.2,,,1272077.9,387245.8,432765.7,,25758.0,,,,,,,303185.6,,,,,148880.8,,,43376.2,195919.7,,32389.5,126397.3,2028253.2,1507193.3,230395.3,1276797.9,301740.4,,41503.1,1838456.5,189796.7
1987-09-23,1585761.9,314054.8,184435.0,,,129619.8,,,1271707.1,388004.8,433465.3,,25958.0,,,,,,,303598.3,,,,,146638.7,,,43344.2,190757.8,,32062.3,125989.8,2019156.7,1482578.0,230388.7,1252189.3,309041.6,,55996.4,1837921.7,181235.0
1987-09-30,1596535.4,312556.1,184064.2,,,128491.9,,,1283979.3,390869.2,435285.1,,26350.2,,,,,,,304842.0,,,,,152983.0,,,43193.0,195421.8,,31287.8,135101.8,2040103.4,1515890.6,232319.0,1283571.6,298651.4,,57364.7,1859427.6,180675.8
1987-10-07,1590913.7,311021.5,182759.5,,,128262.1,,,1279892.2,390119.5,437120.5,,26341.5,,,,,,,303961.2,,,,,148690.9,,,43056.6,188800.2,,31399.2,132146.5,2034969.3,1505649.7,235702.2,1269947.5,303954.5,,48819.9,1843277.4,191691.9
1987-10-14,1592442.0,311036.6,182648.2,,,128388.5,,,1281405.4,389795.4,438773.8,,26525.8,,,,,,,304338.6,,,,,148497.5,,,43102.2,213598.4,,32520.7,132097.3,2060256.5,1529958.5,236329.7,1293628.9,303285.0,,55474.3,1872454.5,187802.0
1987-10-21,1603541.4,313032.9,184841.7,,,128191.2,,,1290508.5,389967.5,439744.1,,26702.6,,,,,,,304719.9,,,,,156076.9,,,43050.1,186729.8,,34139.9,130280.3,2051486.4,1511124.7,236609.7,1274515.1,314564.2,,57389.3,1866606.4,184879.9
1987-10-28,1604467.7,314845.3,185610.2,,,129235.1,,,1289622.4,390999.7,440475.3,,26852.7,,,,,,,305573.8,,,,,152573.6,,,43144.8,201105.1,,34757.7,133243.4,2063515.6,1515624.1,237809.8,1277814.3,317635.7,,59950.1,1878392.8,185122.8
1987-11-04,1602408.3,315338.6,186165.9,,,129172.7,,,1287069.7,393046.3,441867.6,,27066.4,,,,,,,305136.3,,,,,147019.4,,,43307.6,196921.1,,34282.4,133369.6,2072457.2,1534905.5,240140.9,1294764.6,307392.9,,45724.3,1870644.0,201813.2
1987-11-11,1598408.6,314582.6,185577.4,,,129005.1,,,1283826.0,392223.6,442810.4,,27507.2,,,,,,,305391.3,,,,,143400.7,,,43347.0,201834.4,,33998.3,130483.1,2062596.7,1525497.3,240515.4,1284982.0,308134.7,,55243.7,1869782.0,192814.8
1987-11-18,1604694.1,318345.1,188265.1,,,130080.0,,,1286349.0,392591.0,444221.3,,27392.9,,,,,,,305609.8,,,,,143926.9,,,43341.7,193228.7,,33370.3,127679.6,2049815.6,1522632.8,240819.8,1281813.0,301010.5,,55949.2,1860433.0,189382.6
1987-11-25,1603636.5,318313.5,187827.1,,,130486.4,,,1285323.0,391772.0,444831.3,,27534.2,,,,,,,306035.1,,,,,142684.6,,,43397.7,192874.1,,33459.1,123292.3,2037448.0,1515491.4,241191.4,1274299.9,295943.6,,56630.0,1851226.5,186221.5
1987-12-02,1607653.0,318887.3,189166.3,,,129721.0,,,1288765.7,392783.2,446024.1,,27671.8,,,,,,,306191.3,,,,,143767.1,,,43574.4,205151.7,,33610.4,125653.1,2067070.2,1530296.9,240644.2,1289652.7,307033.4,,42483.8,1860466.7,206603.6
1987-12-09,1606768.3,318968.4,189208.8,,,129759.6,,,1287800.0,391946.6,446455.3,,27806.6,,,,,,,307041.7,,,,,142356.4,,,43539.0,189787.3,,33211.2,121561.8,2039265.2,1517230.3,241329.5,1275900.8,292131.7,,61034.1,1852836.9,186428.4
1987-12-16,1615524.1,319728.2,188966.3,,,130761.9,,,1295795.9,394260.2,448891.3,,28074.5,,,,,,,308795.1,,,,,143849.2,,,43502.6,202385.3,,33356.2,126149.7,2065118.5,1542886.0,241896.7,1300989.3,298590.5,,42528.5,1863039.5,202079.0
1987-12-23,1620610.5,319753.3,188399.1,,,131354.2,,,1300857.1,395334.2,450257.1,,28436.1,,,,,,,311720.6,,,,,143545.2,,,43346.1,205257.3,,33179.0,122997.1,2056552.5,1535627.2,243646.7,1291980.5,297492.6,,61245.9,1874704.5,181848.0
1987-12-30,1628557.4,320838.5,188298.9,,,132539.5,,,1307718.9,398293.2,452070.1,,29041.4,,,,,,,313695.7,,,,,143659.9,,,43359.8,211984.4,,33649.8,123593.1,2080992.1,1550903.9,245166.1,1305737.8,305365.6,,52527.8,1889374.5,191617.6
1988-01-06,1625414.8,320310.7,188936.2,,,131374.4,,,1305104.1,396133.7,451693.2,,29059.0,,,,,,,313055.5,,,,,144221.6,,,44870.5,210181.2,,32345.9,122839.6,2080628.7,1563102.7,245162.7,1317940.0,294854.7,,49278.0,1885666.0,194962.6
1988-01-13,1621354.8,319973.2,188529.9,,,131443.3,,,1301381.6,393889.3,452826.3,,29417.2,,,,,,,313398.0,,,,,141268.0,,,44878.6,198843.0,,32848.6,117551.2,2057556.8,1538776.0,244387.4,1294388.7,298352.6,,50052.9,1866037.0,191519.8
1988-01-20,1623042.6,323116.2,191283.9,,,131832.2,,,1299926.4,392685.7,453057.3,,29545.0,,,,,,,312790.6,,,,,141392.8,,,44906.1,222035.8,,33088.8,119351.1,2082516.4,1551671.2,242320.1,1309351.1,310759.0,,51748.5,1893688.2,188828.2
1988-01-27,1620582.9,322384.5,190838.1,,,131546.4,,,1298198.4,392225.0,453461.4,,29717.3,,,,,,,312191.2,,,,,140320.7,,,44742.4,190971.0,,32261.2,116231.7,2046437.3,1512262.8,242111.2,1270151.5,316246.2,,39576.8,1847120.5,199316.8
1988-02-03,1625711.3,322998.9,191981.3,,,131017.7,,,1302712.3,393610.3,453636.0,,29826.7,,,,,,,311626.6,,,,,143839.4,,,45029.9,196350.6,,33089.2,120599.2,2071449.4,1536960.0,243232.8,1293727.1,314589.8,,40896.9,1869198.5,202250.9
1988-02-10,1622845.4,323970.7,193196.7,,,130774.0,,,1298874.7,393253.6,454261.3,,30094.4,,,,,,,311250.5,,,,,140109.3,,,45051.4,179783.3,,32098.8,120941.0,2052299.7,1522172.2,243818.4,1278353.8,313216.2,,29063.3,1838243.4,214056.3
1988-02-17,1628279.0,324870.0,194155.8,,,130714.3,,,1303408.9,395514.1,454272.0,,30237.8,,,,,,,311082.2,,,,,142540.6,,,44947.9,214155.1,,32437.6,122981.8,2090457.3,1551937.8,244922.3,1307015.6,317720.2,,54891.1,1900452.5,190004.8
1988-02-24,1624855.6,324920.5,193643.2,,,131277.3,,,1299935.1,394723.0,454325.8,,30175.1,,,,,,,311637.4,,,,,139248.9,,,44940.4,183690.9,,32671.6,117446.4,2042654.2,1513755.8,244181.1,1269574.7,314828.5,,53827.8,1855397.6,187256.6
1988-03-02,1632058.8,325401.0,193806.0,,,131595.0,,,1306657.8,397596.1,455661.3,,30364.2,,,,,,,311827.0,,,,,141573.4,,,45021.3,194314.7,,32657.1,121487.2,2074147.9,1541748.5,245003.9,1296744.6,318233.1,,43293.7,1875527.6,198620.3
1988-03-09,1632096.0,325437.8,193611.1,,,131826.7,,,1306658.2,397053.7,456164.6,,30515.0,,,,,,,311868.3,,,,,141571.6,,,45028.2,178484.6,,32847.7,120817.0,2059592.3,1528570.2,245776.4,1282793.8,320433.7,,48741.8,1866408.1,193184.2
1988-03-16,1634944.9,325444.9,194100.0,,,131344.9,,,1309500.0,398329.7,457470.7,,30529.6,,,,,,,312480.9,,,,,141218.7,,,45061.8,197614.7,,33789.5,121621.5,2078217.5,1546622.6,246939.8,1299682.8,321890.4,,42720.5,1880074.0,198143.5
1988-03-23,1635553.2,324799.3,193068.1,,,131731.1,,,1310753.9,397950.2,458231.4,,30597.3,,,,,,,313066.7,,,,,141505.6,,,45232.7,184438.4,,33275.3,119010.6,2056530.9,1525360.0,245790.5,1279569.5,322974.2,,40441.8,1860897.1,195633.8
1988-03-30,1639486.0,325461.7,192983.2,,,132478.5,,,1314024.3,399466.5,459946.8,,30694.3,,,,,,,313242.2,,,,,141368.8,,,45243.2,189888.3,,32792.3,120113.2,2066720.0,1536340.2,245477.3,1290862.9,319251.5,,52595.3,1880406.6,186313.3
1988-04-06,1646103.2,325699.7,194405.9,,,131293.8,,,1320403.6,403473.9,460095.1,,31108.0,,,,,,,314678.2,,,,,142156.3,,,45669.7,190490.2,,34147.0,121192.3,2094377.6,1556999.9,244898.3,1312101.6,325271.4,,43267.4,1896145.4,198232.2
1988-04-13,1644628.4,326256.6,194505.8,,,131750.7,,,1318371.9,401731.2,461581.0,,31079.4,,,,,,,315619.7,,,,,139440.0,,,45597.2,191816.0,,33766.4,120351.3,2082990.7,1555443.4,243858.1,1311585.3,318356.7,,47614.4,1890010.6,192980.2
1988-04-20,1653826.3,328174.1,196166.8,,,132007.3,,,1325652.1,403888.2,462954.9,,31361.4,,,,,,,317138.3,,,,,141670.8,,,45587.4,192997.4,,34111.5,122704.5,2105273.3,1555784.9,243453.2,1312331.7,340118.4,,36622.1,1902158.0,203115.3
1988-04-27,1653416.3,326217.0,194048.5,,,132168.5,,,1327199.4,404840.8,464134.4,,31634.7,,,,,,,317852.9,,,,,140371.3,,,45553.4,188627.3,,34164.9,122335.2,2081747.7,1539976.4,243697.5,1296278.9,328059.4,,53794.2,1895565.4,186182.2
1988-05-04,1660041.7,327716.2,194972.9,,,132743.3,,,1332325.5,408054.8,465646.3,,31839.9,,,,,,,317528.2,,,,,141096.2,,,45342.7,199200.1,,34552.1,124975.2,2118146.0,1562372.3,245051.0,1317321.3,341184.4,,38601.8,1912606.1,205539.9
1988-05-11,1659888.7,327610.9,195390.4,,,132220.5,,,1332277.8,407455.7,467090.8,,32041.5,,,,,,,318005.0,,,,,139726.4,,,45371.0,190911.5,,34678.8,123451.6,2089705.6,1542905.6,244181.4,1298724.2,333157.2,,53186.5,1901325.2,188380.3
1988-05-18,1662257.7,327571.2,195740.4,,,131830.8,,,1334686.5,406030.6,468796.6,,32131.9,,,,,,,319017.3,,,,,140842.0,,,45388.1,187851.5,,34483.2,123329.7,2091148.5,1546442.1,244617.6,1301824.5,329918.5,,53437.0,1900804.8,190343.7
1988-05-25,1662482.0,329072.2,196719.5,,,132352.7,,,1333409.8,405353.3,469830.5,,32289.1,,,,,,,319024.5,,,,,139201.6,,,45375.9,177367.8,,34225.0,119557.7,2071124.8,1536203.3,244865.4,1291337.9,319183.5,,54512.1,1885416.9,185707.8
1988-06-01,1671187.7,329470.0,197054.3,,,132415.7,,,1341717.7,405776.3,470767.7,,32443.8,,,,,,,319807.8,,,,,145365.9,,,45342.3,227772.5,,34495.7,127269.7,2160306.3,1605123.3,245281.7,1359841.6,332003.5,,51929.3,1961768.9,198537.5
1988-06-08,1669727.2,331259.8,199336.0,,,131923.8,,,1338467.4,406545.0,471554.5,,32608.4,,,,,,,320169.0,,,,,140198.9,,,45287.5,188767.2,,34087.4,121868.3,2105811.8,1561498.5,245004.2,1316494.2,319868.2,,51673.8,1908356.8,197455.0
1988-06-15,1677983.6,332357.4,200781.8,,,131575.6,,,1345626.3,406852.3,473129.2,,32835.3,,,,,,,321066.1,,,,,144578.6,,,45233.0,213115.5,,33526.8,127855.6,2158600.1,1602765.6,246506.4,1356259.2,327363.6,,43675.1,1949824.9,208775.3
